REPORTER_DEA_NO	REPORTER_BUS_ACT	REPORTER_NAME	REPORTER_ADDL_CO_INFO	REPORTER_ADDRESS1	REPORTER_ADDRESS2	REPORTER_CITY	REPORTER_STATE	REPORTER_ZIP	REPORTER_COUNTY	BUYER_DEA_NO	BUYER_BUS_ACT	BUYER_NAME	BUYER_ADDL_CO_INFO	BUYER_ADDRESS1	BUYER_ADDRESS2	BUYER_CITY	BUYER_STATE	BUYER_ZIP	BUYER_COUNTY	TRANSACTION_CODE	DRUG_CODE	NDC_NO	DRUG_NAME	QUANTITY	UNIT	ACTION_INDICATOR	ORDER_FORM_NO	CORRECTION_NO	STRENGTH	TRANSACTION_DATE	CALC_BASE_WT_IN_GM	DOSAGE_UNIT	TRANSACTION_ID	Product_Name	Ingredient_Name	Measure	MME_Conversion_Factor	Combined_Labeler_Name	Revised_Company_Name	Reporter_family	dos_str
PB0034861	DISTRIBUTOR	BELLCO DRUG CORP	null	5500 NEW HORIZONS BLVD	null	NORTH AMITYVILLE	NY	11701	SUFFOLK	AB0765644	RETAIL PHARMACY	B J K INC	null	790 PARK PLACE	null	LONG BEACH	NY	11561	NASSAU	S	9143	63481062270	OXYCODONE	3.0	null	null	06X000029	null	0000	08312006	2.6892	300.0	8465	OXYCOD.HCL/APAP;10MG & 650MG/TAB,BOT	OXYCODONE HYDROCHLORIDE	TAB	1.5	Endo Pharmaceuticals, Inc.	Endo Pharmaceuticals, Inc.	Bellco Drug Corp	10.0
PB0034861	DISTRIBUTOR	BELLCO DRUG CORP	null	5500 NEW HORIZONS BLVD	null	NORTH AMITYVILLE	NY	11701	SUFFOLK	AB0765644	RETAIL PHARMACY	B J K INC	null	790 PARK PLACE	null	LONG BEACH	NY	11561	NASSAU	S	9143	63481062770	OXYCODONE	5.0	null	null	06X000038	null	0000	09222006	1.1205	500.0	6872	OXYCOD.HCL/APAP;2.5MG & 325MG/TAB;BO	OXYCODONE HYDROCHLORIDE	TAB	1.5	Endo Pharmaceuticals, Inc.	Endo Pharmaceuticals, Inc.	Bellco Drug Corp	2.5
PB0034861	DISTRIBUTOR	BELLCO DRUG CORP	null	5500 NEW HORIZONS BLVD	null	NORTH AMITYVILLE	NY	11701	SUFFOLK	AB0765644	RETAIL PHARMACY	B J K INC	null	790 PARK PLACE	null	LONG BEACH	NY	11561	NASSAU	S	9193	00603389021	HYDROCODONE	8.0	null	I	null	null	0000	03282007	2.4216	800.0	10021	HYDROCODONE BITARTRATE 5MG/ACETAMINO	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Par Pharmaceutical	Endo Pharmaceuticals, Inc.	Bellco Drug Corp	5.0
PB0034861	DISTRIBUTOR	BELLCO DRUG CORP	null	5500 NEW HORIZONS BLVD	null	NORTH AMITYVILLE	NY	11701	SUFFOLK	AB1793339	RETAIL PHARMACY	BERNHARD'S PHARMACY INC	null	34 W MERRICK ROAD	null	FREEPORT	NY	11520	NASSAU	S	9193	52544072901	HYDROCODONE	2.0	null	null	null	null	0000	08112006	0.9081	200.0	3060	NORCO;7.5MG HYDROCOD.BIT.+ 325MG ACE	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Actavis Pharma, Inc.	Allergan, Inc.	Bellco Drug Corp	7.5
PB0034861	DISTRIBUTOR	BELLCO DRUG CORP	null	5500 NEW HORIZONS BLVD	null	NORTH AMITYVILLE	NY	11701	SUFFOLK	AB1863516	RETAIL PHARMACY	B EIDINGER AND SON DRUG CORP	null	250 THIRD AVE	null	NEW YORK	NY	10010	NEW YORK	S	9143	00054465029	OXYCODONE	1.0	null	I	055026897	null	0000	02202006	2.24125	500.0	5138	ROXICET - OXYCODONE.HCL & ACETA 5MG/	OXYCODONE HYDROCHLORIDE	TAB	1.5	West-Ward Pharmaceuticals Corp.	West-Ward Pharmaceuticals Corp.	Bellco Drug Corp	5.0
PB0034861	DISTRIBUTOR	BELLCO DRUG CORP	null	5500 NEW HORIZONS BLVD	null	NORTH AMITYVILLE	NY	11701	SUFFOLK	AB1863516	RETAIL PHARMACY	B EIDINGER AND SON DRUG CORP	null	250 THIRD AVE	null	NEW YORK	NY	10010	NEW YORK	S	9193	00603388221	HYDROCODONE	1.0	null	null	null	null	0000	10182006	0.45405	100.0	5695	HYDROCODONE BIT & ACETA 7.5MG/500MG	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Par Pharmaceutical	Endo Pharmaceuticals, Inc.	Bellco Drug Corp	7.5
PB0034861	DISTRIBUTOR	BELLCO DRUG CORP	null	5500 NEW HORIZONS BLVD	null	NORTH AMITYVILLE	NY	11701	SUFFOLK	AB1863516	RETAIL PHARMACY	B EIDINGER AND SON DRUG CORP	null	250 THIRD AVE	null	NEW YORK	NY	10010	NEW YORK	S	9143	60951071270	OXYCODONE	2.0	null	null	066423118	null	0000	01182007	1.7930000000000001	200.0	6418	ENDOCET - 10MG OXYCODONE.HCL/325MG A	OXYCODONE HYDROCHLORIDE	TAB	1.5	Par Pharmaceutical	Endo Pharmaceuticals, Inc.	Bellco Drug Corp	10.0
PB0034861	DISTRIBUTOR	BELLCO DRUG CORP	null	5500 NEW HORIZONS BLVD	null	NORTH AMITYVILLE	NY	11701	SUFFOLK	AB1863516	RETAIL PHARMACY	B EIDINGER AND SON DRUG CORP	null	250 THIRD AVE	null	NEW YORK	NY	10010	NEW YORK	S	9143	60951060270	OXYCODONE	1.0	null	I	070362238	null	0000	03012007	0.4482	100.0	503	ENDOCET OXYCODO HCL5MG&AC TAB	OXYCODONE HYDROCHLORIDE	TAB	1.5	Par Pharmaceutical	Endo Pharmaceuticals, Inc.	Bellco Drug Corp	5.0
PB0034861	DISTRIBUTOR	BELLCO DRUG CORP	null	5500 NEW HORIZONS BLVD	null	NORTH AMITYVILLE	NY	11701	SUFFOLK	AB1863516	RETAIL PHARMACY	B EIDINGER AND SON DRUG CORP	null	250 THIRD AVE	null	NEW YORK	NY	10010	NEW YORK	S	9193	00603388332	HYDROCODONE	2.0	null	null	null	null	0000	04102007	9.081	2000.0	3173	HYDROCOD.BIT 7.5 TAB	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Par Pharmaceutical	Endo Pharmaceuticals, Inc.	Bellco Drug Corp	7.5
PB0034861	DISTRIBUTOR	BELLCO DRUG CORP	null	5500 NEW HORIZONS BLVD	null	NORTH AMITYVILLE	NY	11701	SUFFOLK	AB2550033	RETAIL PHARMACY	BAYVILLE PHARMACY INC	null	253 BAYVILLE AVE	null	BAYVILLE	NY	11709	NASSAU	S	9193	00074194914	HYDROCODONE	1.0	null	null	null	null	0000	01052006	0.3027	100.0	967	VICODIN TABLETS 5MG HYDROCODONE.BIT	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	AbbVie Inc.	AbbVie Inc.	Bellco Drug Corp	5.0
PB0034861	DISTRIBUTOR	BELLCO DRUG CORP	null	5500 NEW HORIZONS BLVD	null	NORTH AMITYVILLE	NY	11701	SUFFOLK	AB2550033	RETAIL PHARMACY	BAYVILLE PHARMACY INC	null	253 BAYVILLE AVE	null	BAYVILLE	NY	11709	NASSAU	S	9193	00603388621	HYDROCODONE	2.0	null	I	null	null	0000	02092006	1.2108	200.0	2515	HYDROCODONE BITARTRATE AND ACETA 10M	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Par Pharmaceutical	Endo Pharmaceuticals, Inc.	Bellco Drug Corp	10.0
PB0034861	DISTRIBUTOR	BELLCO DRUG CORP	null	5500 NEW HORIZONS BLVD	null	NORTH AMITYVILLE	NY	11701	SUFFOLK	AB2550033	RETAIL PHARMACY	BAYVILLE PHARMACY INC	null	253 BAYVILLE AVE	null	BAYVILLE	NY	11709	NASSAU	S	9143	00406051205	OXYCODONE	1.0	null	I	054274181	null	0000	07072006	2.24125	500.0	1313	OXYCODONE HCL/ACETAMINOPHEN 5MG/325M	OXYCODONE HYDROCHLORIDE	TAB	1.5	SpecGx LLC	Mallinckrodt	Bellco Drug Corp	5.0
PB0034861	DISTRIBUTOR	BELLCO DRUG CORP	null	5500 NEW HORIZONS BLVD	null	NORTH AMITYVILLE	NY	11701	SUFFOLK	AB2550033	RETAIL PHARMACY	BAYVILLE PHARMACY INC	null	253 BAYVILLE AVE	null	BAYVILLE	NY	11709	NASSAU	S	9143	00406052301	OXYCODONE	1.0	null	null	054274188	null	0000	08012006	0.8965	100.0	86	OXYCODONE HCL/ACETAMINOPHEN 10MG/325	OXYCODONE HYDROCHLORIDE	TAB	1.5	SpecGx LLC	Mallinckrodt	Bellco Drug Corp	10.0
PB0034861	DISTRIBUTOR	BELLCO DRUG CORP	null	5500 NEW HORIZONS BLVD	null	NORTH AMITYVILLE	NY	11701	SUFFOLK	AB2550033	RETAIL PHARMACY	BAYVILLE PHARMACY INC	null	253 BAYVILLE AVE	null	BAYVILLE	NY	11709	NASSAU	S	9143	59011010710	OXYCODONE	2.0	null	null	063860092	null	0000	01172007	14.344000000000001	200.0	5903	OXYCONTIN - 80MG OXYCODONE.HCL CONTR	OXYCODONE HYDROCHLORIDE	TAB	1.5	Purdue Pharma LP	Purdue Pharma LP	Bellco Drug Corp	80.0
PB0034861	DISTRIBUTOR	BELLCO DRUG CORP	null	5500 NEW HORIZONS BLVD	null	NORTH AMITYVILLE	NY	11701	SUFFOLK	AB2550033	RETAIL PHARMACY	BAYVILLE PHARMACY INC	null	253 BAYVILLE AVE	null	BAYVILLE	NY	11709	NASSAU	S	9143	00591350201	OXYCODONE	1.0	null	null	070127289	null	0000	04062007	1.7930000000000001	100.0	2065	OXYCODONE HYDROCHLORIDE CR 20MG TABL	OXYCODONE HYDROCHLORIDE	TAB	1.5	Actavis Pharma, Inc.	Purdue Pharma LP	Bellco Drug Corp	20.0
PB0034861	DISTRIBUTOR	BELLCO DRUG CORP	null	5500 NEW HORIZONS BLVD	null	NORTH AMITYVILLE	NY	11701	SUFFOLK	AB2550033	RETAIL PHARMACY	BAYVILLE PHARMACY INC	null	253 BAYVILLE AVE	null	BAYVILLE	NY	11709	NASSAU	S	9143	52152016502	OXYCODONE	4.0	null	null	070127265	null	0000	04032007	1.918296	400.0	765	OXYCODO.HCL 5.35MG/TAB	OXYCODONE HYDROCHLORIDE	TAB	1.5	Actavis Pharma, Inc.	Allergan, Inc.	Bellco Drug Corp	5.35
PB0034861	DISTRIBUTOR	BELLCO DRUG CORP	null	5500 NEW HORIZONS BLVD	null	NORTH AMITYVILLE	NY	11701	SUFFOLK	AB6370415	RETAIL PHARMACY	BAKER ROBERT A	PRINCESS BAY PHARMACY	59 SEGUINE AVE	null	STATEN ISLAND	NY	10309	RICHMOND	S	9143	00406853001	OXYCODONE	7.0	null	null	056286613	null	0000	01102006	18.8265	700.0	2576	OXYCODONE HYDROCHLORIDE 30MG TABLET	OXYCODONE HYDROCHLORIDE	TAB	1.5	SpecGx LLC	Mallinckrodt	Bellco Drug Corp	30.0
PB0034861	DISTRIBUTOR	BELLCO DRUG CORP	null	5500 NEW HORIZONS BLVD	null	NORTH AMITYVILLE	NY	11701	SUFFOLK	AB6370415	RETAIL PHARMACY	BAKER ROBERT A	PRINCESS BAY PHARMACY	59 SEGUINE AVE	null	STATEN ISLAND	NY	10309	RICHMOND	S	9143	00406851501	OXYCODONE	6.0	null	I	056286647	null	0000	02062006	8.0685	600.0	1324	OXYCODONE HYDROCHLORIDE 15MG TABLETS	OXYCODONE HYDROCHLORIDE	TAB	1.5	SpecGx LLC	Mallinckrodt	Bellco Drug Corp	15.0
PB0034861	DISTRIBUTOR	BELLCO DRUG CORP	null	5500 NEW HORIZONS BLVD	null	NORTH AMITYVILLE	NY	11701	SUFFOLK	AB6370415	RETAIL PHARMACY	BAKER ROBERT A	PRINCESS BAY PHARMACY	59 SEGUINE AVE	null	STATEN ISLAND	NY	10309	RICHMOND	S	9143	60951070070	OXYCODONE	3.0	null	I	056286641	null	0000	03232006	2.017125	300.0	6759	ENDOCET - 7.5MG OXYCODONE.HCL/325MG	OXYCODONE HYDROCHLORIDE	TAB	1.5	Par Pharmaceutical	Endo Pharmaceuticals, Inc.	Bellco Drug Corp	7.5
PB0034861	DISTRIBUTOR	BELLCO DRUG CORP	null	5500 NEW HORIZONS BLVD	null	NORTH AMITYVILLE	NY	11701	SUFFOLK	AB6370415	RETAIL PHARMACY	BAKER ROBERT A	PRINCESS BAY PHARMACY	59 SEGUINE AVE	null	STATEN ISLAND	NY	10309	RICHMOND	S	9143	60951071270	OXYCODONE	3.0	null	null	062903175	null	0000	10132006	2.6895	300.0	4432	ENDOCET - 10MG OXYCODONE.HCL/325MG A	OXYCODONE HYDROCHLORIDE	TAB	1.5	Par Pharmaceutical	Endo Pharmaceuticals, Inc.	Bellco Drug Corp	10.0
PB0034861	DISTRIBUTOR	BELLCO DRUG CORP	null	5500 NEW HORIZONS BLVD	null	NORTH AMITYVILLE	NY	11701	SUFFOLK	AB6370415	RETAIL PHARMACY	BAKER ROBERT A	PRINCESS BAY PHARMACY	59 SEGUINE AVE	null	STATEN ISLAND	NY	10309	RICHMOND	S	9143	60951071270	OXYCODONE	3.0	null	null	066496341	null	0000	02092007	2.6895	300.0	3291	ENDOCET - 10MG OXYCODONE.HCL/325MG A	OXYCODONE HYDROCHLORIDE	TAB	1.5	Par Pharmaceutical	Endo Pharmaceuticals, Inc.	Bellco Drug Corp	10.0
PB0034861	DISTRIBUTOR	BELLCO DRUG CORP	null	5500 NEW HORIZONS BLVD	null	NORTH AMITYVILLE	NY	11701	SUFFOLK	AB9486879	RETAIL PHARMACY	BROOKSVILLE DRUGS	null	80 PONCE DE LEON BLVD	null	BROOKSVILLE	FL	34601	HERNANDO	S	9193	00603388628	HYDROCODONE	1.0	null	null	null	null	0000	11032006	3.0269999999999997	500.0	1109	HYDROCODONE BITARTRATE AND ACETA 10M	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Par Pharmaceutical	Endo Pharmaceuticals, Inc.	Bellco Drug Corp	10.0
PB0034861	DISTRIBUTOR	BELLCO DRUG CORP	null	5500 NEW HORIZONS BLVD	null	NORTH AMITYVILLE	NY	11701	SUFFOLK	AB9486879	RETAIL PHARMACY	BROOKSVILLE DRUGS	null	80 PONCE DE LEON BLVD	null	BROOKSVILLE	FL	34601	HERNANDO	S	9193	00603388628	HYDROCODONE	1.0	null	null	null	null	0000	12042006	3.0269999999999997	500.0	1015	HYDROCODONE BITARTRATE AND ACETA 10M	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Par Pharmaceutical	Endo Pharmaceuticals, Inc.	Bellco Drug Corp	10.0
PB0034861	DISTRIBUTOR	BELLCO DRUG CORP	null	5500 NEW HORIZONS BLVD	null	NORTH AMITYVILLE	NY	11701	SUFFOLK	AC0756811	RETAIL PHARMACY	ARLO DRUG STORE OF LONG ISLAND, INC.	null	1022 PARK BLVD	null	MASSAPEQUA PARK	NY	11762	NASSAU	S	9193	00603388332	HYDROCODONE	2.0	null	null	null	null	0000	01092006	9.081	2000.0	2214	HYDROCOD.BIT 7.5 TAB	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Par Pharmaceutical	Endo Pharmaceuticals, Inc.	Bellco Drug Corp	7.5
PB0034861	DISTRIBUTOR	BELLCO DRUG CORP	null	5500 NEW HORIZONS BLVD	null	NORTH AMITYVILLE	NY	11701	SUFFOLK	AC0756811	RETAIL PHARMACY	ARLO DRUG STORE OF LONG ISLAND, INC.	null	1022 PARK BLVD	null	MASSAPEQUA PARK	NY	11762	NASSAU	S	9193	00093516101	HYDROCODONE	2.0	null	I	null	null	0000	07072006	0.9081	200.0	1268	HYDROCODONE BIT./IBUPROFEN;7.5MG & 2	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Teva Pharmaceuticals USA, Inc.	Teva	Bellco Drug Corp	7.5
PB0034861	DISTRIBUTOR	BELLCO DRUG CORP	null	5500 NEW HORIZONS BLVD	null	NORTH AMITYVILLE	NY	11701	SUFFOLK	AC0756811	RETAIL PHARMACY	ARLO DRUG STORE OF LONG ISLAND, INC.	null	1022 PARK BLVD	null	MASSAPEQUA PARK	NY	11762	NASSAU	S	9193	00603388332	HYDROCODONE	1.0	null	null	null	null	0000	12202006	4.5405	1000.0	6518	HYDROCOD.BIT 7.5 TAB	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Par Pharmaceutical	Endo Pharmaceuticals, Inc.	Bellco Drug Corp	7.5
PB0034861	DISTRIBUTOR	BELLCO DRUG CORP	null	5500 NEW HORIZONS BLVD	null	NORTH AMITYVILLE	NY	11701	SUFFOLK	AC0756811	RETAIL PHARMACY	ARLO DRUG STORE OF LONG ISLAND, INC.	null	1022 PARK BLVD	null	MASSAPEQUA PARK	NY	11762	NASSAU	S	9193	00603389121	HYDROCODONE	3.0	null	null	null	null	0000	01162007	1.36215	300.0	5287	HYDROCODONE BITARTRATE/ACETA 7.5MG/3	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Par Pharmaceutical	Endo Pharmaceuticals, Inc.	Bellco Drug Corp	7.5
PB0034861	DISTRIBUTOR	BELLCO DRUG CORP	null	5500 NEW HORIZONS BLVD	null	NORTH AMITYVILLE	NY	11701	SUFFOLK	AC0756811	RETAIL PHARMACY	ARLO DRUG STORE OF LONG ISLAND, INC.	null	1022 PARK BLVD	null	MASSAPEQUA PARK	NY	11762	NASSAU	S	9193	00603388332	HYDROCODONE	1.0	null	null	null	null	0000	01292007	4.5405	1000.0	9617	HYDROCOD.BIT 7.5 TAB	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Par Pharmaceutical	Endo Pharmaceuticals, Inc.	Bellco Drug Corp	7.5
PB0034861	DISTRIBUTOR	BELLCO DRUG CORP	null	5500 NEW HORIZONS BLVD	null	NORTH AMITYVILLE	NY	11701	SUFFOLK	AC1728938	RETAIL PHARMACY	CIVA DRUGS CORP	null	DBA BRENTWOOD PHARMACY	761 SUFFOLK AVE	BRENTWOOD	NY	11717	SUFFOLK	S	9193	00093516101	HYDROCODONE	2.0	null	null	null	null	0000	09272006	0.9081	200.0	7865	HYDROCODONE BIT./IBUPROFEN;7.5MG & 2	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Teva Pharmaceuticals USA, Inc.	Teva	Bellco Drug Corp	7.5
PB0034861	DISTRIBUTOR	BELLCO DRUG CORP	null	5500 NEW HORIZONS BLVD	null	NORTH AMITYVILLE	NY	11701	SUFFOLK	AC1871765	RETAIL PHARMACY	CAMBRIDGE CHEMISTS INC	null	855 LEXINGTON AVENUE	null	NEW YORK	NY	10065	NEW YORK	S	9193	00074197314	HYDROCODONE	1.0	null	I	null	null	0000	07262006	0.45405	100.0	6431	VICODIN ES TABLETS 7.5MG HYDROCODONE	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	AbbVie Inc.	AbbVie Inc.	Bellco Drug Corp	7.5
PB0034861	DISTRIBUTOR	BELLCO DRUG CORP	null	5500 NEW HORIZONS BLVD	null	NORTH AMITYVILLE	NY	11701	SUFFOLK	AC1871765	RETAIL PHARMACY	CAMBRIDGE CHEMISTS INC	null	855 LEXINGTON AVENUE	null	NEW YORK	NY	10065	NEW YORK	S	9143	63481062385	OXYCODONE	1.0	null	null	064341174	null	0000	01232007	2.241	500.0	7998	PERCOCET (OXYCODONE HCL/ACETA) 5MG/3	OXYCODONE HYDROCHLORIDE	TAB	1.5	Endo Pharmaceuticals, Inc.	Endo Pharmaceuticals, Inc.	Bellco Drug Corp	5.0
PB0034861	DISTRIBUTOR	BELLCO DRUG CORP	null	5500 NEW HORIZONS BLVD	null	NORTH AMITYVILLE	NY	11701	SUFFOLK	AC1882768	RETAIL PHARMACY	CO BIGELOW CHEMISTS INC	D/B/A BIGELOW PHARMACY	414 SIXTH AVENUE	null	NEW YORK	NY	10011	NEW YORK	S	9193	00603388921	HYDROCODONE	1.0	null	null	null	null	0000	06302006	0.45405	100.0	8386	HYDROCODONE.BIT 7.5MG/ACETAMINAOPHEN	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Par Pharmaceutical	Endo Pharmaceuticals, Inc.	Bellco Drug Corp	7.5
PB0034861	DISTRIBUTOR	BELLCO DRUG CORP	null	5500 NEW HORIZONS BLVD	null	NORTH AMITYVILLE	NY	11701	SUFFOLK	AC1882768	RETAIL PHARMACY	CO BIGELOW CHEMISTS INC	D/B/A BIGELOW PHARMACY	414 SIXTH AVENUE	null	NEW YORK	NY	10011	NEW YORK	S	9193	00603388332	HYDROCODONE	2.0	null	null	null	null	0000	11062006	9.081	2000.0	1686	HYDROCOD.BIT 7.5 TAB	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Par Pharmaceutical	Endo Pharmaceuticals, Inc.	Bellco Drug Corp	7.5
PB0034861	DISTRIBUTOR	BELLCO DRUG CORP	null	5500 NEW HORIZONS BLVD	null	NORTH AMITYVILLE	NY	11701	SUFFOLK	AC1882768	RETAIL PHARMACY	CO BIGELOW CHEMISTS INC	D/B/A BIGELOW PHARMACY	414 SIXTH AVENUE	null	NEW YORK	NY	10011	NEW YORK	S	9193	00074197314	HYDROCODONE	4.0	null	null	null	null	0000	02092007	1.8162	400.0	2910	VICODIN ES TABLETS 7.5MG HYDROCODONE	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	AbbVie Inc.	AbbVie Inc.	Bellco Drug Corp	7.5
PB0034861	DISTRIBUTOR	BELLCO DRUG CORP	null	5500 NEW HORIZONS BLVD	null	NORTH AMITYVILLE	NY	11701	SUFFOLK	AC2135805	RETAIL PHARMACY	CEDAR CREEK DRUGS CO INC	null	3381 MERRICK ROAD	null	WANTAGH	NY	11793	NASSAU	S	9143	60951070070	OXYCODONE	1.0	null	I	056183050	null	0000	02242006	0.672375	100.0	6758	ENDOCET - 7.5MG OXYCODONE.HCL/325MG	OXYCODONE HYDROCHLORIDE	TAB	1.5	Par Pharmaceutical	Endo Pharmaceuticals, Inc.	Bellco Drug Corp	7.5
PB0034861	DISTRIBUTOR	BELLCO DRUG CORP	null	5500 NEW HORIZONS BLVD	null	NORTH AMITYVILLE	NY	11701	SUFFOLK	AC2135805	RETAIL PHARMACY	CEDAR CREEK DRUGS CO INC	null	3381 MERRICK ROAD	null	WANTAGH	NY	11793	NASSAU	S	9143	00591350301	OXYCODONE	1.0	null	null	056145492	null	0000	09262006	3.5860000000000003	100.0	7578	OXYCODONE HCL 40MG TABS	OXYCODONE HYDROCHLORIDE	TAB	1.5	Actavis Pharma, Inc.	Allergan, Inc.	Bellco Drug Corp	40.0
PB0034861	DISTRIBUTOR	BELLCO DRUG CORP	null	5500 NEW HORIZONS BLVD	null	NORTH AMITYVILLE	NY	11701	SUFFOLK	AC2135805	RETAIL PHARMACY	CEDAR CREEK DRUGS CO INC	null	3381 MERRICK ROAD	null	WANTAGH	NY	11793	NASSAU	S	9193	00603388128	HYDROCODONE	1.0	null	null	null	null	0000	12042006	1.5135	500.0	979	HYDROCODONE.BIT. & ACETA  5MG & 500M	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Par Pharmaceutical	Endo Pharmaceuticals, Inc.	Bellco Drug Corp	5.0
PB0034861	DISTRIBUTOR	BELLCO DRUG CORP	null	5500 NEW HORIZONS BLVD	null	NORTH AMITYVILLE	NY	11701	SUFFOLK	AC2135805	RETAIL PHARMACY	CEDAR CREEK DRUGS CO INC	null	3381 MERRICK ROAD	null	WANTAGH	NY	11793	NASSAU	S	9143	52152016502	OXYCODONE	1.0	null	null	065688525	null	0000	01302007	0.479574	100.0	10134	OXYCODO.HCL 5.35MG/TAB	OXYCODONE HYDROCHLORIDE	TAB	1.5	Actavis Pharma, Inc.	Allergan, Inc.	Bellco Drug Corp	5.35
PB0034861	DISTRIBUTOR	BELLCO DRUG CORP	null	5500 NEW HORIZONS BLVD	null	NORTH AMITYVILLE	NY	11701	SUFFOLK	AC2349341	RETAIL PHARMACY	COLE, ROBERT MANAGER, MANAGER	MEDICAL CENTER PHARMACY	439 MARKET ST	PO BOX 583	SUNBURY	PA	17801	NORTHUMBERLAND	S	9193	00603388228	HYDROCODONE	1.0	null	null	null	null	0000	05012006	0.136215	30.0	181	HYDROCODONE BIT & ACETA 7.5MG/500MG	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Par Pharmaceutical	Endo Pharmaceuticals, Inc.	Bellco Drug Corp	7.5
PB0034861	DISTRIBUTOR	BELLCO DRUG CORP	null	5500 NEW HORIZONS BLVD	null	NORTH AMITYVILLE	NY	11701	SUFFOLK	AC2349341	RETAIL PHARMACY	COLE, ROBERT MANAGER, MANAGER	MEDICAL CENTER PHARMACY	439 MARKET ST	PO BOX 583	SUNBURY	PA	17801	NORTHUMBERLAND	S	9193	53746014501	HYDROCODONE	1.0	null	null	null	null	0000	01252007	0.45405	100.0	8812	HYDROCODONE/IBUPROFEN 7.5MG/200MG TA	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Amneal Pharmaceuticals LLC	Amneal Pharmaceuticals, Inc.	Bellco Drug Corp	7.5
PB0034861	DISTRIBUTOR	BELLCO DRUG CORP	null	5500 NEW HORIZONS BLVD	null	NORTH AMITYVILLE	NY	11701	SUFFOLK	AC4538015	RETAIL PHARMACY	COLUMBUS & 103RD ST DRUG CORP	D/B/A COLUMBUS AVE PHARMACY	916 COLUMBUS AVE	null	NEW YORK	NY	10025	NEW YORK	S	9143	00406052301	OXYCODONE	2.0	null	I	063604315	null	0000	07052006	1.7930000000000001	200.0	579	OXYCODONE HCL/ACETAMINOPHEN 10MG/325	OXYCODONE HYDROCHLORIDE	TAB	1.5	SpecGx LLC	Mallinckrodt	Bellco Drug Corp	10.0
PB0034861	DISTRIBUTOR	BELLCO DRUG CORP	null	5500 NEW HORIZONS BLVD	null	NORTH AMITYVILLE	NY	11701	SUFFOLK	AC4538015	RETAIL PHARMACY	COLUMBUS & 103RD ST DRUG CORP	D/B/A COLUMBUS AVE PHARMACY	916 COLUMBUS AVE	null	NEW YORK	NY	10025	NEW YORK	S	9193	00603388221	HYDROCODONE	1.0	null	null	null	null	0000	08242006	0.45405	100.0	6432	HYDROCODONE BIT & ACETA 7.5MG/500MG	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Par Pharmaceutical	Endo Pharmaceuticals, Inc.	Bellco Drug Corp	7.5
PB0034861	DISTRIBUTOR	BELLCO DRUG CORP	null	5500 NEW HORIZONS BLVD	null	NORTH AMITYVILLE	NY	11701	SUFFOLK	AC4538015	RETAIL PHARMACY	COLUMBUS & 103RD ST DRUG CORP	D/B/A COLUMBUS AVE PHARMACY	916 COLUMBUS AVE	null	NEW YORK	NY	10025	NEW YORK	S	9193	00603388621	HYDROCODONE	2.0	null	null	null	null	0000	09012006	1.2108	200.0	255	HYDROCODONE BITARTRATE AND ACETA 10M	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Par Pharmaceutical	Endo Pharmaceuticals, Inc.	Bellco Drug Corp	10.0
